tx	gene_id	control_rep1	control_rep2	control_rep3	treatment_rep1	treatment_rep2	treatment_rep3
ENST00000399804	ENSG00000156304	3877.022	3877.098	3877.037	3877.128	3877.043	3876.982
ENST00000434667	ENSG00000156304	3596.022	3596.098	3596.037	3596.128	3596.043	3595.982
ENST00000467731	ENSG00000156304	2726.022	2726.098	2726.037	2726.128	2726.043	2725.982
ENST00000472318	ENSG00000156304	546.022	546.098	546.037	546.128	546.043	545.982
ENST00000485790	ENSG00000156304	1032.022	1032.098	1032.037	1032.128	1032.043	1031.982
ENST00000270112	ENSG00000142149	7135.022	7135.098	7135.037	7135.128	7135.043	7134.982
ENST00000430354	ENSG00000142149	236.024	236.099	236.039	236.13	236.044	235.984
ENST00000465574	ENSG00000142149	582.022	582.098	582.037	582.128	582.043	581.982
ENST00000439107	ENSG00000142149	610.022	610.098	610.037	610.128	610.043	609.982
ENST00000290130	ENSG00000159055	1325.022	1325.098	1325.037	1325.128	1325.043	1324.982
ENST00000486363	ENSG00000159055	118.025	118.1	118.039	118.13	118.044	117.985
ENST00000399784	ENSG00000170262	750.022	750.098	750.037	750.128	750.043	749.982
ENST00000497833	ENSG00000170262	634.022	634.098	634.037	634.128	634.043	633.982
ENST00000303645	ENSG00000170262	685.022	685.098	685.037	685.128	685.043	684.982
ENST00000339944	ENSG00000170262	190.025	190.099	190.039	190.13	190.044	189.984
ENST00000382751	ENSG00000142207	10582.022	10582.098	10582.037	10582.128	10582.043	10581.982
ENST00000480196	ENSG00000142207	229.025	229.099	229.039	229.13	229.044	228.984
ENST00000492603	ENSG00000142207	301.023	301.098	301.037	301.129	301.043	300.983
ENST00000469079	ENSG00000166979	1439.022	1439.098	1439.037	1439.128	1439.043	1438.982
ENST00000459833	ENSG00000166979	437.022	437.098	437.037	437.128	437.043	436.982
ENST00000300255	ENSG00000166979	1748.022	1748.098	1748.037	1748.128	1748.043	1747.982
ENST00000435323	ENSG00000166979	1351.022	1351.098	1351.037	1351.128	1351.043	1350.982
ENST00000437338	ENSG00000166979	1495.022	1495.098	1495.037	1495.128	1495.043	1494.982
ENST00000457807	ENSG00000166979	1298.022	1298.098	1298.037	1298.128	1298.043	1297.982
ENST00000401402	ENSG00000166979	1308.022	1308.098	1308.037	1308.128	1308.043	1307.982
ENST00000382699	ENSG00000166979	1418.022	1418.098	1418.037	1418.128	1418.043	1417.982
ENST00000481638	ENSG00000166979	134.025	134.1	134.039	134.13	134.044	133.984
ENST00000412833	ENSG00000166979	686.022	686.098	686.037	686.128	686.043	685.982
ENST00000464037	ENSG00000166979	2242.022	2242.098	2242.037	2242.128	2242.043	2241.982
ENST00000496615	ENSG00000166979	242.024	242.099	242.038	242.13	242.044	241.984
ENST00000485488	ENSG00000166979	470.022	470.098	470.037	470.128	470.043	469.982
ENST00000300258	ENSG00000242220	2445.022	2445.098	2445.037	2445.128	2445.043	2444.982
ENST00000491828	ENSG00000242220	639.022	639.098	639.037	639.128	639.043	638.982
ENST00000472557	ENSG00000242220	482.022	482.098	482.037	482.128	482.043	481.982
ENST00000582575	ENSG00000242220	386.022	386.098	386.037	386.128	386.043	385.982
ENST00000431216	ENSG00000265590	641.022	641.098	641.037	641.128	641.043	640.982
ENST00000553001	ENSG00000265590	679.022	679.098	679.037	679.128	679.043	678.982
ENST00000431599	ENSG00000159079	167.025	167.099	167.039	167.13	167.044	166.984
ENST00000440966	ENSG00000159079	832.022	832.098	832.037	832.128	832.043	831.982
ENST00000382549	ENSG00000159079	2253.022	2253.098	2253.037	2253.128	2253.043	2252.982
ENST00000290155	ENSG00000159079	1442.022	1442.098	1442.037	1442.128	1442.043	1441.982
ENST00000425336	ENSG00000159079	623.022	623.098	623.037	623.128	623.043	622.982
ENST00000300260	ENSG00000159079	979.022	979.098	979.037	979.128	979.043	978.982
ENST00000483315	ENSG00000159079	1622.022	1622.098	1622.037	1622.128	1622.043	1621.982
ENST00000458138	ENSG00000159079	613.022	613.098	613.037	613.128	613.043	612.982
ENST00000357345	ENSG00000159082	6809.022	6809.098	6809.037	6809.128	6809.043	6808.982
ENST00000382491	ENSG00000159082	6708.022	6708.098	6708.037	6708.128	6708.043	6707.982
ENST00000438952	ENSG00000159082	3354.022	3354.098	3354.037	3354.128	3354.043	3353.982
ENST00000630077	ENSG00000159082	6648.022	6648.098	6648.037	6648.128	6648.043	6647.982
ENST00000382499	ENSG00000159082	6844.022	6844.098	6844.037	6844.128	6844.043	6843.982
ENST00000433931	ENSG00000159082	4602.022	4602.098	4602.037	4602.128	4602.043	4601.982
ENST00000418301	ENSG00000159082	172.025	172.099	172.039	172.13	172.044	171.984
ENST00000467445	ENSG00000159082	727.022	727.098	727.037	727.128	727.043	726.982
ENST00000464778	ENSG00000159082	328.023	328.098	328.037	328.128	328.043	327.982
ENST00000429236	ENSG00000159082	1962.022	1962.098	1962.037	1962.128	1962.043	1961.982
ENST00000456084	ENSG00000159082	333.023	333.098	333.037	333.128	333.043	332.982
ENST00000331923	ENSG00000159086	3745.022	3745.098	3745.037	3745.128	3745.043	3744.982
ENST00000466846	ENSG00000159086	3629.022	3629.098	3629.037	3629.128	3629.043	3628.982
ENST00000443785	ENSG00000159086	2670.022	2670.098	2670.037	2670.128	2670.043	2669.982
ENST00000497873	ENSG00000159086	2027.022	2027.098	2027.037	2027.128	2027.043	2026.982
ENST00000290178	ENSG00000159086	2314.022	2314.098	2314.037	2314.128	2314.043	2313.982
ENST00000445049	ENSG00000159086	223.025	223.099	223.039	223.13	223.044	222.984
ENST00000421049	ENSG00000159086	89.043	89.117	89.054	89.144	89.065	89.004
ENST00000472588	ENSG00000159086	1160.022	1160.098	1160.037	1160.128	1160.043	1159.982
ENST00000464256	ENSG00000159086	1442.022	1442.098	1442.037	1442.128	1442.043	1441.982
ENST00000490358	ENSG00000205929	905.022	905.098	905.037	905.128	905.043	904.982
ENST00000487113	ENSG00000205929	759.022	759.098	759.037	759.128	759.043	758.982
ENST00000382373	ENSG00000205929	628.022	628.098	628.037	628.128	628.043	627.982
ENST00000479548	ENSG00000205929	714.022	714.098	714.037	714.128	714.043	713.982
ENST00000382357	ENSG00000205927	2328.022	2328.098	2328.037	2328.128	2328.043	2327.982
ENST00000430860	ENSG00000205927	325.023	325.098	325.037	325.128	325.043	324.982
ENST00000333337	ENSG00000205927	3012.022	3012.098	3012.037	3012.128	3012.043	3011.982
ENST00000382348	ENSG00000184221	2027.022	2027.098	2027.037	2027.128	2027.043	2026.982
ENST00000426947	ENSG00000184221	833.022	833.098	833.037	833.128	833.043	832.982
ENST00000498799	ENSG00000184221	150.025	150.099	150.039	150.13	150.044	149.984
ENST00000382264	ENSG00000159110	1139.022	1139.098	1139.037	1139.128	1139.043	1138.982
ENST00000404220	ENSG00000159110	4034.022	4034.098	4034.037	4034.128	4034.043	4033.982
ENST00000342136	ENSG00000159110	2637.022	2637.098	2637.037	2637.128	2637.043	2636.982
ENST00000420068	ENSG00000159110	255.024	255.099	255.038	255.13	255.044	254.984
ENST00000342101	ENSG00000159110	2344.022	2344.098	2344.037	2344.128	2344.043	2343.982
ENST00000382238	ENSG00000159110	877.022	877.098	877.037	877.128	877.043	876.982
ENST00000413881	ENSG00000159110	460.022	460.098	460.037	460.128	460.043	459.982
ENST00000443073	ENSG00000159110	591.022	591.098	591.037	591.128	591.043	590.982
ENST00000447980	ENSG00000159110	476.022	476.098	476.037	476.128	476.043	475.982
ENST00000417007	ENSG00000159110	469.022	469.098	469.037	469.128	469.043	468.982
ENST00000646150	ENSG00000249624	3520.022	3520.098	3520.037	3520.128	3520.043	3519.982
ENST00000433395	ENSG00000249624	750.022	750.098	750.037	750.128	750.043	749.982
ENST00000432231	ENSG00000249624	503.022	503.098	503.037	503.128	503.043	502.982
ENST00000290200	ENSG00000243646	1713.022	1713.098	1713.037	1713.128	1713.043	1712.982
ENST00000422891	ENSG00000243646	536.022	536.098	536.037	536.128	536.043	535.982
ENST00000493295	ENSG00000243646	1741.022	1741.098	1741.037	1741.128	1741.043	1740.982
ENST00000498371	ENSG00000243646	318.023	318.098	318.037	318.128	318.043	317.982
ENST00000451065	ENSG00000243646	648.022	648.098	648.037	648.128	648.043	647.982
ENST00000637650	ENSG00000243646	1882.022	1882.098	1882.037	1882.128	1882.043	1881.982
ENST00000609556	ENSG00000243646	1091.022	1091.098	1091.037	1091.128	1091.043	1090.982
ENST00000493503	ENSG00000142166	19.758	19.749	19.719	19.673	19.739	19.565
ENST00000270139	ENSG00000142166	5889.022	5889.098	5889.037	5889.128	5889.043	5888.982
ENST00000442071	ENSG00000142166	241.024	241.099	241.038	241.13	241.044	240.984
ENST00000290219	ENSG00000159128	1971.022	1971.098	1971.037	1971.128	1971.043	1970.982
ENST00000439213	ENSG00000159128	656.022	656.098	656.037	656.128	656.043	655.982
ENST00000381995	ENSG00000159128	1492.022	1492.098	1492.037	1492.128	1492.043	1491.982
ENST00000545369	ENSG00000159128	716.022	716.098	716.037	716.128	716.043	715.982
ENST00000405436	ENSG00000159128	1434.022	1434.098	1434.037	1434.128	1434.043	1433.982
ENST00000421802	ENSG00000159128	477.022	477.098	477.037	477.128	477.043	476.982
ENST00000484377	ENSG00000142188	445.022	445.098	445.037	445.128	445.043	444.982
ENST00000420455	ENSG00000142188	2812.022	2812.098	2812.037	2812.128	2812.043	2811.982
ENST00000470682	ENSG00000142188	114.025	114.1	114.039	114.13	114.044	113.985
ENST00000468874	ENSG00000142188	474.022	474.098	474.037	474.128	474.043	473.982
ENST00000542230	ENSG00000142188	2125.022	2125.098	2125.037	2125.128	2125.043	2124.982
ENST00000441128	ENSG00000142188	384.022	384.098	384.037	384.128	384.043	383.982
ENST00000442441	ENSG00000142188	732.022	732.098	732.037	732.128	732.043	731.982
ENST00000474272	ENSG00000142188	268.024	268.099	268.038	268.13	268.044	267.983
ENST00000432504	ENSG00000142188	369.022	369.098	369.037	369.128	369.043	368.982
ENST00000459909	ENSG00000142188	368.022	368.098	368.037	368.128	368.043	367.982
ENST00000617313	ENSG00000177692	1987.022	1987.098	1987.037	1987.128	1987.043	1986.982
ENST00000381947	ENSG00000177692	1104.022	1104.098	1104.037	1104.128	1104.043	1103.982
ENST00000314399	ENSG00000177692	1375.022	1375.098	1375.037	1375.128	1375.043	1374.982
ENST00000402202	ENSG00000177692	1230.022	1230.098	1230.037	1230.128	1230.043	1229.982
ENST00000381815	ENSG00000159131	3091.022	3091.098	3091.037	3091.128	3091.043	3090.982
ENST00000381831	ENSG00000159131	3240.022	3240.098	3240.037	3240.128	3240.043	3239.982
ENST00000381839	ENSG00000159131	3219.022	3219.098	3219.037	3219.128	3219.043	3218.982
ENST00000424203	ENSG00000159131	3321.022	3321.098	3321.037	3321.128	3321.043	3320.982
ENST00000482663	ENSG00000159131	366.022	366.098	366.037	366.128	366.043	365.982
ENST00000487155	ENSG00000159131	536.022	536.098	536.037	536.128	536.043	535.982
ENST00000460305	ENSG00000159131	139.025	139.099	139.039	139.13	139.044	138.984
ENST00000467575	ENSG00000159131	672.022	672.098	672.037	672.128	672.043	671.982
ENST00000361093	ENSG00000159131	1899.022	1899.098	1899.037	1899.128	1899.043	1898.982
ENST00000366093	ENSG00000159131	555.022	555.098	555.037	555.128	555.043	554.982
ENST00000466882	ENSG00000159131	404.022	404.098	404.037	404.128	404.043	403.982
ENST00000497313	ENSG00000159131	207.025	207.099	207.039	207.13	207.044	206.984
ENST00000430874	ENSG00000159131	786.022	786.098	786.037	786.128	786.043	785.982
ENST00000426819	ENSG00000159131	587.022	587.098	587.037	587.128	587.043	586.982
ENST00000476524	ENSG00000159131	556.022	556.098	556.037	556.128	556.043	555.982
ENST00000488791	ENSG00000159131	528.022	528.098	528.037	528.128	528.043	527.982
ENST00000438059	ENSG00000159131	447.022	447.098	447.037	447.128	447.043	446.982
ENST00000441403	ENSG00000159131	465.022	465.098	465.037	465.128	465.043	464.982
ENST00000356577	ENSG00000159140	8563.022	8563.098	8563.037	8563.128	8563.043	8562.982
ENST00000475072	ENSG00000159140	408.022	408.098	408.037	408.128	408.043	407.982
ENST00000381692	ENSG00000159140	2213.022	2213.098	2213.037	2213.128	2213.043	2212.982
ENST00000300278	ENSG00000159140	7227.022	7227.098	7227.037	7227.128	7227.043	7226.982
ENST00000455528	ENSG00000159140	8144.022	8144.098	8144.037	8144.128	8144.043	8143.982
ENST00000381679	ENSG00000159140	7610.022	7610.098	7610.037	7610.128	7610.043	7609.982
ENST00000492229	ENSG00000159140	56.833	56.879	56.835	56.887	56.857	56.761
ENST00000436227	ENSG00000159140	5019.022	5019.098	5019.037	5019.128	5019.043	5018.982
ENST00000421541	ENSG00000159140	901.022	901.098	901.037	901.128	901.043	900.982
ENST00000429093	ENSG00000159140	434.022	434.098	434.037	434.128	434.043	433.982
ENST00000474355	ENSG00000159140	152.025	152.099	152.039	152.13	152.044	151.984
ENST00000457208	ENSG00000159140	515.022	515.098	515.037	515.128	515.043	514.982
ENST00000467616	ENSG00000159140	426.022	426.098	426.037	426.128	426.043	425.982
ENST00000484294	ENSG00000159140	250.024	250.099	250.038	250.13	250.044	249.984
ENST00000473102	ENSG00000159140	325.023	325.098	325.037	325.128	325.043	324.982
ENST00000470533	ENSG00000159140	548.022	548.098	548.037	548.128	548.043	547.982
ENST00000478183	ENSG00000159140	1568.022	1568.098	1568.037	1568.128	1568.043	1567.982
ENST00000465834	ENSG00000159140	707.022	707.098	707.037	707.128	707.043	706.982
ENST00000477419	ENSG00000159140	521.022	521.098	521.037	521.128	521.043	520.982
ENST00000491794	ENSG00000159140	745.022	745.098	745.037	745.128	745.043	744.982
ENST00000439593	ENSG00000159147	278.024	278.098	278.038	278.13	278.043	277.983
ENST00000303113	ENSG00000159147	1778.022	1778.098	1778.037	1778.128	1778.043	1777.982
ENST00000453626	ENSG00000159147	2082.022	2082.098	2082.037	2082.128	2082.043	2081.982
ENST00000457359	ENSG00000159147	2023.022	2023.098	2023.037	2023.128	2023.043	2022.982
ENST00000303071	ENSG00000159147	1920.022	1920.098	1920.037	1920.128	1920.043	1919.982
ENST00000417871	ENSG00000159147	1570.022	1570.098	1570.037	1570.128	1570.043	1569.982
ENST00000460557	ENSG00000159147	536.022	536.098	536.037	536.128	536.043	535.982
ENST00000444517	ENSG00000159147	930.022	930.098	930.037	930.128	930.043	929.982
ENST00000442660	ENSG00000159147	1316.022	1316.098	1316.037	1316.128	1316.043	1315.982
ENST00000437395	ENSG00000159147	1469.022	1469.098	1469.037	1469.128	1469.043	1468.982
ENST00000432378	ENSG00000159147	1368.022	1368.098	1368.037	1368.128	1368.043	1367.982
ENST00000440810	ENSG00000159147	453.022	453.098	453.037	453.128	453.043	452.982
ENST00000462566	ENSG00000159147	180.025	180.099	180.039	180.13	180.044	179.984
ENST00000429238	ENSG00000249209	828.022	828.098	828.037	828.128	828.043	827.982
ENST00000381554	ENSG00000205758	1367.022	1367.098	1367.037	1367.128	1367.043	1366.982
ENST00000290244	ENSG00000205758	1435.022	1435.098	1435.037	1435.128	1435.043	1434.982
ENST00000468349	ENSG00000205758	768.022	768.098	768.037	768.128	768.043	767.982
ENST00000381540	ENSG00000205758	1232.022	1232.098	1232.037	1232.128	1232.043	1231.982
ENST00000452420	ENSG00000205758	1306.022	1306.098	1306.037	1306.128	1306.043	1305.982
ENST00000441940	ENSG00000205758	285.023	285.098	285.038	285.13	285.043	284.983
ENST00000480893	ENSG00000205758	406.022	406.098	406.037	406.128	406.043	405.982
ENST00000445393	ENSG00000205758	574.022	574.098	574.037	574.128	574.043	573.982
ENST00000437996	ENSG00000205758	345.022	345.098	345.037	345.128	345.043	344.982
ENST00000361534	ENSG00000205758	1974.022	1974.098	1974.037	1974.128	1974.043	1973.982
ENST00000429827	ENSG00000205758	1666.022	1666.098	1666.037	1666.128	1666.043	1665.982
ENST00000420072	ENSG00000205758	2308.022	2308.098	2308.037	2308.128	2308.043	2307.982
ENST00000440526	ENSG00000205758	776.022	776.098	776.037	776.128	776.043	775.982
ENST00000479964	ENSG00000205758	256.024	256.099	256.038	256.13	256.044	255.984
ENST00000414079	ENSG00000205758	158.025	158.099	158.039	158.13	158.044	157.984
ENST00000426935	ENSG00000205758	379.022	379.098	379.037	379.128	379.043	378.982
ENST00000431177	ENSG00000205758	357.022	357.098	357.037	357.128	357.043	356.982
ENST00000488167	ENSG00000205758	438.022	438.098	438.037	438.128	438.043	437.982
ENST00000417979	ENSG00000205758	254.024	254.099	254.038	254.13	254.044	253.984
ENST00000490714	ENSG00000205758	509.022	509.098	509.037	509.128	509.043	508.982
ENST00000413017	ENSG00000205758	377.022	377.098	377.037	377.128	377.043	376.982
ENST00000438788	ENSG00000205758	370.022	370.098	370.037	370.128	370.043	369.982
ENST00000399442	ENSG00000205758	362.022	362.098	362.037	362.128	362.043	361.982
ENST00000399353	ENSG00000205726	3663.022	3663.098	3663.037	3663.128	3663.043	3662.982
ENST00000444491	ENSG00000205726	577.022	577.098	577.037	577.128	577.043	576.982
ENST00000470742	ENSG00000205726	224.025	224.099	224.039	224.13	224.044	223.984
ENST00000381318	ENSG00000205726	16765.022	16765.098	16765.037	16765.128	16765.043	16764.982
ENST00000381291	ENSG00000205726	5187.022	5187.098	5187.037	5187.128	5187.043	5186.982
ENST00000381285	ENSG00000205726	5857.022	5857.098	5857.037	5857.128	5857.043	5856.982
ENST00000399367	ENSG00000205726	5472.022	5472.098	5472.037	5472.128	5472.043	5471.982
ENST00000399352	ENSG00000205726	5158.022	5158.098	5158.037	5158.128	5158.043	5157.982
ENST00000399355	ENSG00000205726	3753.022	3753.098	3753.037	3753.128	3753.043	3752.982
ENST00000399349	ENSG00000205726	4941.022	4941.098	4941.037	4941.128	4941.043	4940.982
ENST00000451686	ENSG00000205726	251.024	251.099	251.038	251.13	251.044	250.984
ENST00000381283	ENSG00000205726	866.022	866.098	866.037	866.128	866.043	865.982
ENST00000399338	ENSG00000205726	2865.022	2865.098	2865.037	2865.128	2865.043	2864.982
ENST00000456489	ENSG00000205726	235.024	235.099	235.039	235.13	235.044	234.984
ENST00000379960	ENSG00000205726	2776.022	2776.098	2776.037	2776.128	2776.043	2775.982
ENST00000488166	ENSG00000205726	736.022	736.098	736.037	736.128	736.043	735.982
ENST00000474132	ENSG00000205726	378.022	378.098	378.037	378.128	378.043	377.982
ENST00000419241	ENSG00000205726	529.022	529.098	529.037	529.128	529.043	528.982
ENST00000440794	ENSG00000205726	686.022	686.098	686.037	686.128	686.043	685.982
ENST00000465143	ENSG00000205726	364.022	364.098	364.037	364.128	364.043	363.982
ENST00000487427	ENSG00000205726	555.022	555.098	555.037	555.128	555.043	554.982
ENST00000437126	ENSG00000205726	264.024	264.099	264.038	264.13	264.044	263.983
ENST00000428240	ENSG00000205726	10.76	10.922	10.868	10.885	10.867	10.752
ENST00000472548	ENSG00000205726	279.024	279.098	279.038	279.13	279.043	278.983
ENST00000479424	ENSG00000205726	397.022	397.098	397.037	397.128	397.043	396.982
ENST00000462212	ENSG00000205726	852.022	852.098	852.037	852.128	852.043	851.982
ENST00000495656	ENSG00000205726	285.023	285.098	285.038	285.13	285.043	284.983
ENST00000475422	ENSG00000205726	548.022	548.098	548.037	548.128	548.043	547.982
ENST00000489261	ENSG00000205726	858.022	858.098	858.037	858.128	858.043	857.982
ENST00000381284	ENSG00000205726	699.022	699.098	699.037	699.128	699.043	698.982
ENST00000420666	ENSG00000205726	172.025	172.099	172.039	172.13	172.044	171.984
ENST00000415023	ENSG00000205726	269.024	269.099	269.038	269.13	269.044	268.983
ENST00000431254	ENSG00000241837	333.023	333.098	333.037	333.128	333.043	332.982
ENST00000491703	ENSG00000241837	2589.022	2589.098	2589.037	2589.128	2589.043	2588.982
ENST00000290299	ENSG00000241837	682.022	682.098	682.037	682.128	682.043	681.982
ENST00000417181	ENSG00000241837	212.025	212.099	212.039	212.13	212.044	211.984
ENST00000418933	ENSG00000241837	165.025	165.099	165.039	165.13	165.044	164.984
ENST00000429064	ENSG00000241837	192.025	192.099	192.039	192.13	192.044	191.984
ENST00000495005	ENSG00000241837	336.022	336.098	336.037	336.128	336.043	335.982
ENST00000496044	ENSG00000241837	423.022	423.098	423.037	423.128	423.043	422.982
ENST00000484627	ENSG00000241837	10.749	18.465	13.262	14.621	15.723	10.734
ENST00000487374	ENSG00000241837	219.025	219.099	219.039	219.13	219.044	218.984
ENST00000488492	ENSG00000243927	659.022	659.098	659.037	659.128	659.043	658.982
ENST00000399312	ENSG00000243927	740.022	740.098	740.037	740.128	740.043	739.982
ENST00000477091	ENSG00000243927	811.022	811.098	811.037	811.128	811.043	810.982
ENST00000483977	ENSG00000243927	3684.022	3684.098	3684.037	3684.128	3684.043	3683.982
ENST00000482679	ENSG00000243927	1706.022	1706.098	1706.037	1706.128	1706.043	1705.982
ENST00000381151	ENSG00000198743	11326.022	11326.098	11326.037	11326.128	11326.043	11325.982
ENST00000290310	ENSG00000159197	801.022	801.098	801.037	801.128	801.043	800.982
ENST00000481710	ENSG00000205670	970.022	970.098	970.037	970.128	970.043	969.982
ENST00000399292	ENSG00000205670	600.022	600.098	600.037	600.128	600.043	599.982
ENST00000399299	ENSG00000205670	783.022	783.098	783.037	783.128	783.043	782.982
ENST00000489469	ENSG00000205670	530.022	530.098	530.037	530.128	530.043	529.982
ENST00000495363	ENSG00000205670	779.022	779.098	779.037	779.128	779.043	778.982
ENST00000474455	ENSG00000205670	1596.022	1596.098	1596.037	1596.128	1596.043	1595.982
ENST00000410005	ENSG00000222018	506.022	506.098	506.037	506.128	506.043	505.982
ENST00000432085	ENSG00000180509	2934.022	2934.098	2934.037	2934.128	2934.043	2933.982
ENST00000621601	ENSG00000180509	2898.022	2898.098	2898.037	2898.128	2898.043	2897.982
ENST00000611936	ENSG00000180509	2972.022	2972.098	2972.037	2972.128	2972.043	2971.982
ENST00000337385	ENSG00000180509	3097.022	3097.098	3097.037	3097.128	3097.043	3096.982
ENST00000399289	ENSG00000180509	2904.022	2904.098	2904.037	2904.128	2904.043	2903.982
ENST00000399286	ENSG00000180509	954.022	954.098	954.037	954.128	954.043	953.982
ENST00000416357	ENSG00000180509	546.022	546.098	546.037	546.128	546.043	545.982
ENST00000399284	ENSG00000180509	416.022	416.098	416.037	416.128	416.043	415.982
ENST00000489175	ENSG00000180509	1791.022	1791.098	1791.037	1791.128	1791.043	1790.982
ENST00000487434	ENSG00000159200	51.394	51.423	51.373	51.43	51.396	51.302
ENST00000620920	ENSG00000159200	2007.022	2007.098	2007.037	2007.128	2007.043	2006.982
ENST00000381135	ENSG00000159200	2276.022	2276.098	2276.037	2276.128	2276.043	2275.982
ENST00000443408	ENSG00000159200	2065.022	2065.098	2065.037	2065.128	2065.043	2064.982
ENST00000482533	ENSG00000159200	2436.022	2436.098	2436.037	2436.128	2436.043	2435.982
ENST00000481448	ENSG00000159200	2566.022	2566.098	2566.037	2566.128	2566.043	2565.982
ENST00000381132	ENSG00000159200	2158.022	2158.098	2158.037	2158.128	2158.043	2157.982
ENST00000487990	ENSG00000159200	2270.022	2270.098	2270.037	2270.128	2270.043	2269.982
ENST00000399272	ENSG00000159200	1914.022	1914.098	1914.037	1914.128	1914.043	1913.982
ENST00000489903	ENSG00000159200	2026.022	2026.098	2026.037	2026.128	2026.043	2025.982
ENST00000313806	ENSG00000159200	2240.022	2240.098	2240.037	2240.128	2240.043	2239.982
ENST00000492600	ENSG00000159200	685.022	685.098	685.037	685.128	685.043	684.982
ENST00000609325	ENSG00000159200	1797.022	1797.098	1797.037	1797.128	1797.043	1796.982
ENST00000463276	ENSG00000159200	436.022	436.098	436.037	436.128	436.043	435.982
ENST00000360731	ENSG00000159212	3610.022	3610.098	3610.037	3610.128	3610.043	3609.982
ENST00000349499	ENSG00000159212	3556.022	3556.098	3556.037	3556.128	3556.043	3555.982
ENST00000344691	ENSG00000159216	7024.022	7024.098	7024.037	7024.128	7024.043	7023.982
ENST00000437180	ENSG00000159216	5717.022	5717.098	5717.037	5717.128	5717.043	5716.982
ENST00000300305	ENSG00000159216	5972.022	5972.098	5972.037	5972.128	5972.043	5971.982
ENST00000482318	ENSG00000159216	1460.022	1460.098	1460.037	1460.128	1460.043	1459.982
ENST00000399240	ENSG00000159216	1340.022	1340.098	1340.037	1340.128	1340.043	1339.982
ENST00000479325	ENSG00000159216	287.023	287.098	287.038	287.129	287.043	286.983
ENST00000358356	ENSG00000159216	2470.022	2470.098	2470.037	2470.128	2470.043	2469.982
ENST00000469087	ENSG00000159216	1540.022	1540.098	1540.037	1540.128	1540.043	1539.982
ENST00000399237	ENSG00000159216	572.022	572.098	572.037	572.128	572.043	571.982
ENST00000467577	ENSG00000159216	25.848	25.811	25.809	25.8	25.81	25.699
ENST00000455571	ENSG00000159216	360.022	360.098	360.037	360.128	360.043	359.982
ENST00000475045	ENSG00000159216	1332.022	1332.098	1332.037	1332.128	1332.043	1331.982
ENST00000416754	ENSG00000159216	96.03	96.105	96.044	96.137	96.051	95.992
ENST00000468726	ENSG00000159216	20.122	20.114	20.091	20.05	20.105	19.939
ENST00000467692	ENSG00000159216	203.025	203.099	203.039	203.13	203.044	202.984
ENST00000494829	ENSG00000159216	3354.022	3354.098	3354.037	3354.128	3354.043	3353.982
ENST00000460207	ENSG00000159216	332.023	332.098	332.037	332.128	332.043	331.982
ENST00000399215	ENSG00000185917	4022.022	4022.098	4022.037	4022.128	4022.043	4021.982
ENST00000481477	ENSG00000185917	2511.022	2511.098	2511.037	2511.128	2511.043	2510.982
ENST00000399212	ENSG00000185917	3008.022	3008.098	3008.037	3008.128	3008.043	3007.982
ENST00000332131	ENSG00000185917	2765.022	2765.098	2765.037	2765.128	2765.043	2764.982
ENST00000487297	ENSG00000185917	3108.022	3108.098	3108.037	3108.128	3108.043	3107.982
ENST00000469482	ENSG00000185917	452.022	452.098	452.037	452.128	452.043	451.982
ENST00000399205	ENSG00000185917	958.022	958.098	958.037	958.128	958.043	957.982
ENST00000399208	ENSG00000185917	915.022	915.098	915.037	915.128	915.043	914.982
ENST00000399201	ENSG00000185917	962.022	962.098	962.037	962.128	962.043	961.982
ENST00000399207	ENSG00000185917	910.022	910.098	910.037	910.128	910.043	909.982
ENST00000424303	ENSG00000185917	546.022	546.098	546.037	546.128	546.043	545.982
ENST00000429161	ENSG00000185917	495.022	495.098	495.037	495.128	495.043	494.982
ENST00000485865	ENSG00000185917	299.023	299.098	299.037	299.129	299.043	298.983
ENST00000446166	ENSG00000185917	504.022	504.098	504.037	504.128	504.043	503.982
ENST00000442559	ENSG00000185917	181.025	181.099	181.039	181.13	181.044	180.984
ENST00000460704	ENSG00000185917	545.022	545.098	545.037	545.128	545.043	544.982
ENST00000443703	ENSG00000185917	457.022	457.098	457.037	457.128	457.043	456.982
ENST00000466328	ENSG00000159228	345.022	345.098	345.037	345.128	345.043	344.982
ENST00000530908	ENSG00000159228	1674.022	1674.098	1674.037	1674.128	1674.043	1673.982
ENST00000290349	ENSG00000159228	1043.022	1043.098	1043.037	1043.128	1043.043	1042.982
ENST00000439427	ENSG00000159228	774.022	774.098	774.037	774.128	774.043	773.982
ENST00000399191	ENSG00000159228	588.022	588.098	588.037	588.128	588.043	587.982
ENST00000290354	ENSG00000159231	919.022	919.098	919.037	919.128	919.043	918.982
ENST00000270190	ENSG00000142197	373.022	373.098	373.037	373.128	373.043	372.982
ENST00000399151	ENSG00000142197	7435.022	7435.098	7435.037	7435.128	7435.043	7434.982
ENST00000492760	ENSG00000142197	150.025	150.099	150.039	150.13	150.044	149.984
ENST00000463668	ENSG00000142197	1928.022	1928.098	1928.037	1928.128	1928.043	1927.982
ENST00000492336	ENSG00000159256	1040.022	1040.098	1040.037	1040.128	1040.043	1039.982
ENST00000400485	ENSG00000159256	3996.022	3996.098	3996.037	3996.128	3996.043	3995.982
